",""frci"",""Band_2"",""Band_3"",""Band_4"",""Band_5"",""Band_6"",""Band_7"",""DEM"",""ASPECT_R"",""SLOPE_R"",""cluster"""
152,0.669380841771031,-0.610563864596559,-0.704588884334087,-0.607063731513018,-0.0474693501004132,-0.481850703924406,-0.468578813529254,-0.230894482716724,-0.0941495283891663,0.0137539224908411,1
153,0.864629999040297,-0.740093671016696,-1.0280260684137,-0.726512601500004,-0.389376809128042,-0.625853531030467,-0.62070728722375,-0.301672251081393,-0.211785560564597,0.161342813244167,1
154,0.619252947738344,-0.735708700952014,-0.811958895074821,-0.704224905859181,-0.141268261541495,-0.802674316928274,-0.741765241271316,-0.251116702249486,-0.193028048606561,0.121561764184019,1
155,0.704225944043003,-0.511397792442246,-0.647185756559559,-0.60820541893628,-0.0441818439692133,-0.685939694097345,-0.656699460389244,-0.332005580380537,-0.211785560564597,0.161342813244167,1
156,0.641246643442666,-0.36470431971164,-0.441275243371446,-0.583375105928022,-0.141480298425923,-0.655720713862407,-0.62155777136593,-0.28145003154863,-0.193028048606561,0.121561764184019,1
157,0.627802226546745,-0.290245471155074,-0.388578016565393,-0.513190198544658,0.0549466595767661,-0.73348645232163,-0.696358355104691,-0.311783360847774,-0.102691123095929,-0.181877049637145,1
158,0.36813687423342,-0.356818201603553,-0.449208342674916,-0.614869825848175,0.488854537704304,-0.348825333425141,-0.478798977717076,-0.311783360847774,0.127940433085884,-0.132185844274326,1
159,0.62976939803228,-0.621009309198415,-0.843569790351328,-0.756344898924571,-0.309381899667396,-0.886408180424865,-0.802727650477465,-0.301672251081393,0.131629042143332,0.0645188565562312,1
160,0.21173980096628,-0.581179020329777,-0.756795587943382,-0.606144462463642,0.105498683678385,-0.626430110923562,-0.590438741820073,-0.271338921782249,0.212047518875066,0.0870500344505213,1
161,0.944511235682822,-0.705361973451185,-1.0587806553431,-0.722215457454404,-0.674245740614821,-0.985820691388204,-0.764969182518681,-0.241005592483105,0.177235208508,0.408694286608252,1
162,0.992432397681399,-0.620414539538852,-0.972269314197494,-0.72622590426271,-0.274093853818425,-0.842664771081827,-0.759687389389211,-0.301672251081393,-0.0512970701687688,0.0933023207233839,1
163,1.19831196512382,-0.166980988529728,-0.662683843560983,-0.596756954542441,0.044549553093154,-0.663364700768837,-0.701968553159491,-0.241005592483105,-0.0546032197617349,0.528157307806525,1
164,0.62779189876796,-0.330082561108812,-0.484973025733254,-0.440975531734402,0.398814876854686,-0.46909514062489,-0.526060006578894,-0.332005580380537,-0.0178871111714695,-0.164755614918964,1
165,0.381938069415527,0.182887677857671,0.189548077211944,-0.225911876272529,0.855277364851456,-0.21124530832841,-0.406616939674874,-0.271338921782249,-0.075663987605873,0.354665354285925,1
166,0.879096853064718,0.018570565038938,-0.14781188428536,-0.419826583590696,0.438599025714907,-0.462732918506009,-0.553059567388957,-0.210672263183961,-0.106736694320227,1.22731395437503,1
167,1.33457208494083,0.342926011366472,0.0159924592537811,-0.272490396305409,0.614691399683811,-0.383315319353915,-0.534543364345249,-0.160116714352055,-0.0210487760778536,1.32646689198082,1
168,1.25201717426446,-0.0177432857111518,-0.484138204973527,-0.396746677056984,-0.271485695813097,-0.800864110401851,-0.711978889871702,-0.170227824118436,0.223563798305577,1.13406909336233,1
169,-0.36763032281863,-0.302397623436481,-0.342406843118144,-0.544896423343046,0.18209676966594,-0.52111451847098,-0.534785800422101,-0.210672263183961,0.288309936092763,0.662604581233652,1
170,-0.567485751401241,-0.190290307148385,-0.109615438825626,-0.437975384476012,0.453767478301673,-0.219504725376658,-0.345844181452996,-0.230894482716724,0.0251438281323527,-0.0632976711988822,1
171,0.377064026749292,-0.694185711562004,-0.876872514116713,-0.666237510102768,-0.2626412283461,-0.748666912187995,-0.684124244401884,-0.271338921782249,-0.0767688705032652,-0.205778216306645,1
172,-0.188905749904555,-0.0437504286511912,0.0835713652922186,-0.237653847144508,0.715032014143819,-0.0666300510483794,-0.279640621750282,-0.20056115341758,-0.272945078484863,0.126819096108886,1
173,0.250389344198936,-0.400887282663304,-0.124933768522187,-0.43074544907669,0.0821788601499258,-0.58694501546436,-0.599512778503281,-0.241005592483105,-0.22380328684854,0.0968625790529597,1
174,1.1978014215733,-0.321414937960434,-0.499832081017953,-0.558830773661437,0.186917938603569,-0.866519266034571,-0.817756144935207,-0.20056115341758,-0.22380328684854,0.0968625790529597,1
175,1.01866709074423,-0.669065088277225,-0.92359967779356,-0.781341459269622,-0.642844973673663,-0.856579255726131,-0.719204704089781,-0.180338933884817,-0.122757496332414,0.0897334999639631,1
176,0.0193176678922287,-0.717973754886733,-0.80562112261086,-0.725033560675371,-0.0268895589814067,-0.684394537384879,-0.67481740062738,-0.160116714352055,-0.0941495283891663,0.256728281718132,1
177,0.493649015557113,-0.583731348479053,-0.407291431261351,-0.656640566710945,-0.0137793697112304,-0.617003443695057,-0.597917205021476,-0.220783372950343,-0.0379364862095334,0.122435132028215,1
178,0.996601532125472,-0.768065149153587,-1.09602101826152,-0.808471952575938,-0.400094452359156,-0.926773147182704,-0.824241227892487,-0.139894494819292,-0.0882851499337767,0.449622701267637,1
179,0.487051890207359,-0.585176117332616,-0.409095870848597,-0.614046556393296,0.118775661708719,-0.590079182333503,-0.584103100259712,-0.210672263183961,-0.0225276193405171,0.422685296975079,1
180,1.13910016666986,-0.220721397972824,-0.652887840664988,-0.588279517021707,0.125839094218637,-0.612370026553503,-0.617418375950388,-0.109561165520149,-0.0147254462650857,0.378879905887753,1
181,0.861454180448414,-0.556901311776249,-0.731075524576499,-0.676506166845365,-0.00365174381875362,-0.718568985632498,-0.656243898575736,-0.20056115341758,0.022704586658879,0.777512389754354,1
182,0.680569275210384,-0.0875880388407388,-0.339418658049614,-0.498836207431166,0.499928014472987,-0.420944520184574,-0.477284136434336,-0.190450043651199,0.062531365560264,0.955867803426948,1
183,0.386603574481937,0.358351452499538,0.375896211740424,-0.158611414320045,1.58736847724849,0.234704231104094,-0.142699572677964,-0.190450043651199,0.0700190719648991,0.919100729672261,1
184,1.43788673874804,0.494057191748521,0.70353031078888,-0.0343240283052206,1.66052392414575,0.732830357975982,0.14755620838784,-0.180338933884817,0.116415654556162,0.858923972721181,1
185,1.47228626185692,0.445655249134818,0.514463480863885,-0.108374091847009,1.49991365126166,0.736635960416654,0.11077158516,-0.20056115341758,0.161877336234248,0.703550120752728,1
186,1.11883960837461,-0.251439045040858,-0.0859283898551995,-0.325162513563622,1.00480908390892,-0.160196830439134,-0.283261549333909,-0.301672251081393,0.047317977973094,0.882847401708278,1
187,1.242072166334,0.578442247644603,0.900759745345779,-0.0336452302823153,2.51272183230054,0.637829192970616,0.073993783245636,-0.230894482716724,-0.0767688705032652,0.474744870433042,1
188,1.41329125149245,0.27436056724021,0.786647729628466,-0.0584577383241082,2.70347761618376,0.599510974372787,0.0186698639444454,-0.28145003154863,-0.226404011207017,0.425613647982089,1
189,0.576585931450473,0.481508339240916,0.967936278778779,-0.0533521039377311,2.82392811557522,0.644244251035575,0.0526626239618995,-0.190450043651199,-0.0767688705032652,0.474744870433042,1
190,1.33943338391056,0.0115726970987412,0.495361973239657,-0.281758062131442,2.55059596786338,0.368893655065078,-0.121063140307421,-0.220783372950343,-0.226404011207017,0.425613647982089,1
191,0.406369198692474,0.281411319163904,0.834129845273881,-0.106830795425804,2.83402180370768,0.740880085000713,0.135408944522231,-0.089338945987386,-0.349402974984406,1.94338996231737,1
192,1.0219431669605,-0.382935858967988,-0.0370351712742289,-0.417233557084262,1.90823979964319,0.451702474617335,-0.06193322785038,-0.150005604585674,-0.498035221981294,1.14645036691829,1
193,0.219863207362365,0.571030512773162,0.538567028172102,-0.0346945805008499,1.38485564605854,0.289583313536014,-0.0981256421199035,0.0117721516764267,-0.384954706982804,2.01584524366627,1
194,0.666303884155745,0.791818135193628,1.01991906146333,0.302188040325692,1.66797750827802,0.686551970011349,0.134121296954251,-0.0994500557537673,-0.0777377678132861,0.594207891631315,1
195,1.40425651673077,0.653183879170954,0.728275796178044,0.0154203026409078,1.83113199345171,0.797429394944439,0.180904438927859,-0.160116714352055,-0.0777377678132861,0.594207891631315,1
196,1.38201324133668,0.281975832057345,0.340468263875268,-0.163896392031304,1.71773217147127,0.363041301167538,-0.0529179230871839,-0.150005604585674,0.186796695120048,0.26075262374531,1
197,0.671938431598322,-0.214028514443902,-0.189835867879442,-0.456684289547872,1.14885973611889,-0.269296547742543,-0.434476102597175,-0.089338945987386,0.111069721152626,0.743673667006678,1
198,1.13804266924173,0.0184255638425855,0.190891068242932,-0.302900211471324,1.26702461634587,-0.00182009323935407,-0.270870370067963,-0.129783385052911,0.144879137812829,0.0324097446372573,1
199,0.477875283144694,-0.190178457912497,-0.239554453770837,-0.532901272222251,0.95998449394024,-0.213073074144485,-0.38318581294308,-0.0792278362210047,0.062531365560264,0.430733981029435,1
200,0.720535971358296,-0.162090636761797,-0.0695046007185464,-0.442081381155751,0.767460515491282,-0.327260428617031,-0.443737524167481,-0.11967227528653,0.0981000957570834,0.0137539224908411,1
201,0.720388400075185,-0.438252609903147,-0.65370243213738,-0.631446139819249,0.471609317778243,-0.589558410660735,-0.656945917327215,-0.089338945987386,0.0382069436192133,-0.0271590797948233,1
202,1.29005515673696,0.0332157936794724,-0.224156114991914,-0.366792300615871,0.117420500268562,-0.523500914628636,-0.544537936337327,-0.109561165520149,0.0949469299499101,0.167302264416328,1
203,0.830956932879052,-0.539990792383011,-0.666020845536287,-0.598937425372808,0.32806934292405,-0.770866496425132,-0.743753577190341,-0.0792278362210047,0.123087447436569,-0.329977973695205,1
204,1.22577981320316,-0.772635043492921,-1.12481436255694,-0.771674948385509,-0.209245854590807,-0.922239874021531,-0.845884036265846,-0.0691167264546235,0.0486183401523325,-0.222325968225207,1
205,1.1961060436179,-1.05130068295936,-1.4030607059344,-0.923036588861489,-0.758677740755549,-1.01523268915952,-0.888460417126116,-0.0792278362210047,-0.0874777355087593,0.208470427111375,1
206,1.03205012789538,-0.872848661975755,-1.16936925244963,-0.848575232653839,-0.674329071862007,-0.809570440897226,-0.760934169517585,-0.0185611776227171,0.00343712874820056,0.0212443361192993,1
207,0.454969273765665,-0.995460332268061,-1.28628826205052,-0.859298754848397,-0.636037463335995,-0.864772298385428,-0.761240131234255,-0.109561165520149,-0.137188966792199,0.360761804335607,1
208,1.33144951823977,-0.896635380915193,-1.13061071826454,-0.726334448526513,-0.430827244404896,-0.406146794251758,-0.471008081990434,-0.0387833971554797,-0.154705610265472,0.392357170463877,1
209,0.306489485620106,-0.796189735534017,-0.905512924945214,-0.8340691343316,-0.475987129840732,-0.833992037078555,-0.730423741279893,-0.129783385052911,-0.182336181799488,0.188434341273935,1
210,0.869791599692628,-0.597423410037747,-0.471664522351118,-0.561572219504126,0.298646486038563,-0.346802318335178,-0.455008436045434,-0.0792278362210047,-0.252725721462585,0.407957917641576,1
211,0.723827989469393,-0.429029200332247,-0.234385116821466,-0.489195399305205,0.329428258758973,-0.44699142199382,-0.553114961507884,-0.160116714352055,-0.272945078484863,0.126819096108886,1
212,-0.0274571758837999,-0.38527672835865,-0.041961819952992,-0.374495924541532,0.719601011982456,-0.226567532643794,-0.361146462822021,-0.11967227528653,-0.290453222858924,0.23073274470853,1
213,-0.969327903596502,0.0667603010453146,0.37289857286122,0.0504291675928403,0.757283313186266,0.329980813907933,0.164504298590083,-0.160116714352055,-0.290453222858924,0.23073274470853,1
214,-0.469301000739444,-0.0742479172323574,0.116080923503539,-0.135614439035489,0.888667983735414,-0.0887143673894062,-0.255121604542181,-0.180338933884817,0.150989990145329,0.347798285550187,1
215,-0.950642870631937,-0.0324117408498039,0.478203196959738,-0.248599401971359,0.707480957142058,0.147741591693497,-0.0901643544404745,-0.109561165520149,0.239074654365122,0.808422761495019,1
216,-0.0258349885106007,-0.103337751048164,-0.354197034769579,-0.4284566908022,0.434910548331693,-0.488155737815961,-0.558454906242484,-0.139894494819292,0.343477589069478,1.29194317484554,1
217,0.0516648985394721,0.213355332138009,0.277194147862259,-0.269478958366084,1.00822805953548,-0.0365449093889198,-0.278271790145733,-0.0488945069218609,0.378247403940491,1.56666017399444,1
218,1.44466246997875,0.0585134377068282,-0.334517329599469,-0.390350224554842,0.136020226667395,-0.748384085348485,-0.762079280629939,-0.0691167264546235,0.272263636782943,1.51793994817605,1
219,1.4034036447665,-0.0436683525132665,-0.484441923844657,-0.497806822764026,-0.201443355670106,-0.893931996894174,-0.797418745658367,0.021883261442808,0.305690593978664,1.29243979577655,1
220,1.24639308260026,0.0989794064486938,-0.123563012638512,-0.342214047491752,0.350756211886194,-0.539562636579924,-0.617308997147112,-0.0387833971554797,0.0151743847581904,1.55196704438031,1
221,1.35150450971759,0.0560901554227503,-0.168915939280476,-0.375599813152451,0.355788313391778,-0.565084382900004,-0.639543430087019,0.0421054809755705,0.0321385867827667,0.886323748225373,1
222,1.21022610266635,-0.322474120249924,-0.590202764229958,-0.620745246125409,-0.262738684729281,-0.839731979620219,-0.794245358561917,-0.089338945987386,-0.110935249330318,1.88257958555776,1
223,-0.775400516338675,-0.205280089540123,0.565438896017943,-0.157829107538791,1.17043739644096,0.709525455561757,0.201915765286805,-0.109561165520149,-0.254519031396044,0.461147731839087,1
224,0.89917874608268,-0.465060681097532,-0.162544088231296,-0.406357834306371,0.797873035079712,0.209840221570749,-0.144399910021337,-0.0792278362210047,-0.254519031396044,0.461147731839087,1
225,1.43459561790138,-0.416840159061051,-0.213164930061448,-0.393505235131749,0.662429050359266,0.226288851362534,-0.0959448398041892,-0.0286722873890984,-0.283475462406932,0.609551765913662,1
226,1.39281376691816,-0.651055637773455,-0.515341288104269,-0.522145703123324,0.489092471802801,0.151471025643164,-0.136866856455972,0.021883261442808,-0.153881197642033,0.221707943651837,1
227,1.38650169600655,-0.779421856114678,-0.90271068586338,-0.640477137391669,-0.032911417671072,-0.499496884104933,-0.487766426322262,0.021883261442808,0.0750165423007962,-0.0672586512452069,1
228,0.440613423237586,-0.671535458265858,-0.765597357717126,-0.718670116577928,-0.178984564632243,-0.839113501061091,-0.758845621818115,0.0117721516764267,0.0393628211118698,0.0499233386423422,1
229,0.994834900193907,-0.757285041050271,-1.04931261481306,-0.854164204776467,-0.395983515096183,-1.07265299615159,-0.951140280321391,-0.0286722873890984,0.101924690401903,-0.140517088513569,1
230,0.571588665831393,-0.418885648741302,-0.488686402275716,-0.628852245941218,0.194701394374792,-0.686842423107498,-0.688146220214473,0.0319943712091893,-0.0882851499337767,0.449622701267637,1
231,0.859100400412142,-0.708688690856408,-0.900009674919888,-0.801105794670952,0.00780856927113956,-0.774810569468012,-0.760808155474001,-0.0387833971554797,0.0086470765643655,0.174100833713305,1
232,0.459750817291706,-0.263565634732065,-0.0983501664771535,-0.536781074783507,0.257974344421484,-0.489575483923473,-0.543033765165504,0.0623277005083331,-0.109362915976336,0.760353280344854,1
233,0.257657503037866,-0.319230090172884,-0.217963284832701,-0.502557509217543,0.490869359433171,-0.36934498552225,-0.485478623833949,-0.0185611776227171,-0.0466650610989322,0.674848855912088,1
234,0.172563694210919,-0.147410476720273,-0.0272797989506341,-0.461363912923648,0.570822410719753,-0.394818829284375,-0.472070737889713,0.00166104191004544,-0.0106968732392095,0.983729950142772,1
235,0.389932575561555,-0.340113195047149,-0.241199543827287,-0.532074904107226,0.376172312611633,-0.503958400342436,-0.557512172942876,0.0117721516764267,0.0760534324045029,1.1776176115543,1
236,0.881568209141541,-0.544398255134845,-0.768334476888251,-0.694485124722862,-0.0407092082939245,-0.730340075728985,-0.734822371145406,-0.00845006785633584,0.0929241443377612,0.886323748225373,1
